llm,agent_config,seed,run_id,quest_id,quest_name,quest_type,quest_category,difficulty,success,attempts,first_try_success,completion_time,total_tokens,sample_efficiency,avg_interactions_per_attempt,final_successful_attempt_interactions,adaptation_speed,rules_learned,rules_retracted,ntp_veto_rate,ilp_confidence,error_types,recovery_strategies,learning_opportunity,failure_modes_encountered
GPT-4o,AGEL-Comp-w/o-NTP,123,GPT-4o_AGEL-Comp-w/o-NTP_123,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,2,False,58.1,223,29,14.5,7,,,,0.0,0.913925362,['sequence_error'],['simplify_approach'],inventory_management,['incomplete_collection']
GPT-4o,AGEL-Comp-w/o-NTP,123,GPT-4o_AGEL-Comp-w/o-NTP_123,4,"Consume mushroom, then meat",learning,critical_learning,3,True,2,False,47.2,371,24,12.0,6,,,,0.0,0.890589706,['goal_misunderstanding'],['seek_alternative_path'],harm_detection_and_avoidance,['consumption_mistake']
GPT-4o,AGEL-Comp-w/o-NTP,123,GPT-4o_AGEL-Comp-w/o-NTP_123,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,2,False,30.5,232,17,8.5,6,,,,0.0,0.826580234,['context_loss'],['use_fallback_strategy'],conditional_behavior,['wrong_menu']
GPT-4o,AGEL-Comp-w/o-NTP,123,GPT-4o_AGEL-Comp-w/o-NTP_123,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,4,False,164.9,584,90,22.5,14,,,,0.0,0.891365461,"['state_confusion', 'memory_overflow', 'plan_execution_error']","['backtrack_and_replan', 'reset_and_restart', 'reset_and_restart']",sequence_scaling,"['target_confusion', 'health_management', 'combat_fatigue']"
GPT-4o,AGEL-Comp-w/o-NTP,123,GPT-4o_AGEL-Comp-w/o-NTP_123,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,4,False,57.9,628,27,6.8,3,,,,0.0,0.900531947,"['state_confusion', 'state_confusion', 'memory_overflow']","['seek_alternative_path', 'retry_with_modified_prompt', 'reset_and_restart']",social_interaction,"['interaction_failed', 'dialogue_stuck', 'npc_not_found']"
GPT-4o,AGEL-Comp-w/o-NTP,123,GPT-4o_AGEL-Comp-w/o-NTP_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,5,False,210.0,711,128,25.6,13,,,,0.0,0.925140301,"['goal_misunderstanding', 'goal_misunderstanding', 'state_confusion', 'memory_overflow']","['retry_with_modified_prompt', 'reset_and_restart', 'request_clarification', 'backtrack_and_replan']",quest_chain_management,"['incomplete_reporting', 'quest_state_confusion', 'npc_mix_up']"
GPT-4o,AGEL-Comp-w/o-NTP,123,GPT-4o_AGEL-Comp-w/o-NTP_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,17.5,132,9,9.0,5,,,,0.0,0.928855019,,,skill_transfer,
GPT-4o,AGEL-Comp-w/o-NTP,123,GPT-4o_AGEL-Comp-w/o-NTP_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,True,7,False,221.7,1521,127,18.1,13,,,,0.0,0.865157268,"['plan_execution_error', 'context_loss', 'memory_overflow', 'context_loss', 'sequence_error']","['reset_and_restart', 'reset_and_restart', 'request_clarification', 'backtrack_and_replan', 'manual_intervention']",advanced_strategy,"['complexity_overload', 'state_management_failure', 'sequence_break']"
GPT-4o,AGEL-Comp-w/o-ILP,123,GPT-4o_AGEL-Comp-w/o-ILP_123,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,35.5,187,17,8.5,7,,,,0.012371083,1.0,['goal_misunderstanding'],['request_clarification'],basic_interaction,['wrong_direction']
GPT-4o,AGEL-Comp-w/o-ILP,123,GPT-4o_AGEL-Comp-w/o-ILP_123,2,Find the goblin and kill it,primitive,combat,2,True,5,False,181.2,410,72,14.4,11,,,,0.010555632,1.0,"['context_loss', 'state_confusion', 'context_loss', 'sequence_error']","['retry_with_modified_prompt', 'use_fallback_strategy', 'manual_intervention', 'manual_intervention']",combat_mechanics,"['health_depletion', 'enemy_detection_failure', 'combat_strategy_error']"
GPT-4o,AGEL-Comp-w/o-ILP,123,GPT-4o_AGEL-Comp-w/o-ILP_123,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,3,False,111.7,388,46,15.3,12,,,,0.005566402,1.0,"['state_confusion', 'sequence_error']","['seek_alternative_path', 'seek_alternative_path']",inventory_management,"['item_confusion', 'inventory_full']"
GPT-4o,AGEL-Comp-w/o-ILP,123,GPT-4o_AGEL-Comp-w/o-ILP_123,4,"Consume mushroom, then meat",learning,critical_learning,3,True,4,False,215.7,560,89,22.2,23,,,,0.042857372,1.0,"['context_loss', 'sequence_error', 'sequence_error']","['use_fallback_strategy', 'request_clarification', 'retry_with_modified_prompt']",harm_detection_and_avoidance,"['consumption_mistake', 'no_learning_from_damage', 'repeated_harm']"
GPT-4o,AGEL-Comp-w/o-ILP,123,GPT-4o_AGEL-Comp-w/o-ILP_123,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,2,False,85.2,268,33,16.5,13,,,,0.045177446,1.0,['state_confusion'],['manual_intervention'],conditional_behavior,['wrong_menu']
GPT-4o,AGEL-Comp-w/o-ILP,123,GPT-4o_AGEL-Comp-w/o-ILP_123,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,6,False,355.4,770,164,27.3,24,,,,0.038405068,1.0,"['goal_misunderstanding', 'state_confusion', 'sequence_error', 'memory_overflow', 'memory_overflow']","['simplify_approach', 'simplify_approach', 'request_clarification', 'reset_and_restart', 'request_clarification']",sequence_scaling,"['combat_fatigue', 'health_management', 'target_confusion']"
GPT-4o,AGEL-Comp-w/o-ILP,123,GPT-4o_AGEL-Comp-w/o-ILP_123,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,10,False,626.2,1823,263,26.3,21,,,,0.027031253,1.0,"['state_confusion', 'plan_execution_error', 'context_loss', 'memory_overflow', 'sequence_error']","['seek_alternative_path', 'use_fallback_strategy', 'seek_alternative_path', 'seek_alternative_path', 'backtrack_and_replan']",social_interaction,"['npc_not_found', 'interaction_failed', 'dialogue_stuck']"
GPT-4o,AGEL-Comp-w/o-ILP,123,GPT-4o_AGEL-Comp-w/o-ILP_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,12,False,609.6,2319,296,24.7,21,,,,0.048279819,1.0,"['plan_execution_error', 'goal_misunderstanding', 'state_confusion', 'sequence_error', 'sequence_error']","['reset_and_restart', 'retry_with_modified_prompt', 'retry_with_modified_prompt', 'manual_intervention', 'manual_intervention']",quest_chain_management,"['quest_state_confusion', 'incomplete_reporting', 'npc_mix_up']"
GPT-4o,AGEL-Comp-w/o-ILP,123,GPT-4o_AGEL-Comp-w/o-ILP_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,3,False,49.8,362,22,7.3,7,,,,0.0161126,1.0,"['sequence_error', 'plan_execution_error']","['seek_alternative_path', 'request_clarification']",skill_transfer,"['overconfidence', 'pattern_degradation']"
GPT-4o,AGEL-Comp-w/o-ILP,123,GPT-4o_AGEL-Comp-w/o-ILP_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,804.8,4636,380,23.8,0,,,,0.013951152,1.0,"['sequence_error', 'memory_overflow', 'context_loss', 'memory_overflow', 'state_confusion']","['retry_with_modified_prompt', 'reset_and_restart', 'seek_alternative_path', 'use_fallback_strategy', 'reset_and_restart']",advanced_strategy,"['sequence_break', 'complexity_overload', 'state_management_failure']"
GPT-4o,MLLM-Agent-Baseline,456,GPT-4o_MLLM-Agent-Baseline_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,4,False,116.3,484,49,12.2,9,,,,0.0,1.0,"['plan_execution_error', 'memory_overflow', 'plan_execution_error']","['manual_intervention', 'retry_with_modified_prompt', 'manual_intervention']",basic_interaction,"['collision_stuck', 'wrong_direction', 'path_blocked']"
GPT-4o,MLLM-Agent-Baseline,456,GPT-4o_MLLM-Agent-Baseline_456,2,Find the goblin and kill it,primitive,combat,2,True,5,False,265.1,733,104,20.8,20,,,,0.0,1.0,"['memory_overflow', 'memory_overflow', 'context_loss', 'plan_execution_error']","['reset_and_restart', 'seek_alternative_path', 'reset_and_restart', 'reset_and_restart']",combat_mechanics,"['health_depletion', 'enemy_detection_failure', 'combat_strategy_error']"
GPT-4o,MLLM-Agent-Baseline,456,GPT-4o_MLLM-Agent-Baseline_456,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,6,False,131.4,893,64,10.7,12,,,,0.0,1.0,"['context_loss', 'plan_execution_error', 'sequence_error', 'state_confusion', 'plan_execution_error']","['request_clarification', 'retry_with_modified_prompt', 'manual_intervention', 'request_clarification', 'reset_and_restart']",inventory_management,"['inventory_full', 'incomplete_collection', 'item_confusion']"
GPT-4o,MLLM-Agent-Baseline,456,GPT-4o_MLLM-Agent-Baseline_456,4,"Consume mushroom, then meat",learning,critical_learning,3,True,6,False,485.8,781,158,26.3,25,,,,0.0,1.0,"['goal_misunderstanding', 'plan_execution_error', 'memory_overflow', 'memory_overflow', 'memory_overflow']","['simplify_approach', 'simplify_approach', 'retry_with_modified_prompt', 'simplify_approach', 'retry_with_modified_prompt']",harm_detection_and_avoidance,"['no_learning_from_damage', 'repeated_harm', 'consumption_mistake']"
GPT-4o,MLLM-Agent-Baseline,456,GPT-4o_MLLM-Agent-Baseline_456,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,7,False,246.4,1045,124,17.7,13,,,,0.0,1.0,"['plan_execution_error', 'plan_execution_error', 'state_confusion', 'goal_misunderstanding', 'goal_misunderstanding']","['use_fallback_strategy', 'use_fallback_strategy', 'retry_with_modified_prompt', 'seek_alternative_path', 'backtrack_and_replan']",conditional_behavior,"['action_unavailable', 'wrong_menu', 'interface_confusion']"
GPT-4o,MLLM-Agent-Baseline,456,GPT-4o_MLLM-Agent-Baseline_456,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,7,False,329.2,831,172,24.6,20,,,,0.0,1.0,"['plan_execution_error', 'context_loss', 'plan_execution_error', 'state_confusion', 'sequence_error']","['use_fallback_strategy', 'reset_and_restart', 'reset_and_restart', 'reset_and_restart', 'request_clarification']",sequence_scaling,"['combat_fatigue', 'health_management', 'target_confusion']"
GPT-4o,MLLM-Agent-Baseline,456,GPT-4o_MLLM-Agent-Baseline_456,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,12,False,420.2,1819,153,12.8,12,,,,0.0,1.0,"['goal_misunderstanding', 'goal_misunderstanding', 'state_confusion', 'memory_overflow', 'sequence_error']","['request_clarification', 'request_clarification', 'request_clarification', 'retry_with_modified_prompt', 'backtrack_and_replan']",social_interaction,"['dialogue_stuck', 'interaction_failed', 'npc_not_found']"
GPT-4o,MLLM-Agent-Baseline,456,GPT-4o_MLLM-Agent-Baseline_456,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,False,16,False,887.5,4089,339,21.2,0,,,,0.0,1.0,"['goal_misunderstanding', 'sequence_error', 'sequence_error', 'goal_misunderstanding', 'memory_overflow']","['simplify_approach', 'simplify_approach', 'retry_with_modified_prompt', 'seek_alternative_path', 'manual_intervention']",quest_chain_management,"['incomplete_reporting', 'quest_state_confusion', 'npc_mix_up']"
GPT-4o,MLLM-Agent-Baseline,456,GPT-4o_MLLM-Agent-Baseline_456,9,Kill one more goblin,systematicity,pattern_reuse,2,True,6,False,296.9,795,116,19.3,14,,,,0.0,1.0,"['plan_execution_error', 'plan_execution_error', 'memory_overflow', 'plan_execution_error', 'plan_execution_error']","['request_clarification', 'manual_intervention', 'seek_alternative_path', 'reset_and_restart', 'reset_and_restart']",skill_transfer,"['skill_decay', 'overconfidence', 'pattern_degradation']"
GPT-4o,MLLM-Agent-Baseline,456,GPT-4o_MLLM-Agent-Baseline_456,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,683.7,5350,267,16.7,0,,,,0.0,1.0,"['memory_overflow', 'memory_overflow', 'goal_misunderstanding', 'sequence_error', 'goal_misunderstanding']","['retry_with_modified_prompt', 'retry_with_modified_prompt', 'manual_intervention', 'simplify_approach', 'retry_with_modified_prompt']",advanced_strategy,"['state_management_failure', 'complexity_overload', 'sequence_break']"
GPT-4o,AGEL-Comp-Full-System,456,GPT-4o_AGEL-Comp-Full-System_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,5.7,78,4,4.0,3,,7.0,0.0,0.027390531,0.930799305,,,basic_interaction,
GPT-4o,AGEL-Comp-Full-System,456,GPT-4o_AGEL-Comp-Full-System_456,2,Find the goblin and kill it,primitive,combat,2,True,1,True,32.4,247,26,8.7,5,1.5,16.0,1.0,0.025940262,0.947657592,"['plan_execution_error', 'state_confusion']","['use_fallback_strategy', 'use_fallback_strategy']",combat_mechanics,"['combat_strategy_error', 'health_depletion']"
GPT-4o,AGEL-Comp-Full-System,456,GPT-4o_AGEL-Comp-Full-System_456,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,1,True,18.9,145,13,13.0,10,,13.0,1.0,0.098259652,0.872354273,,,inventory_management,
GPT-4o,AGEL-Comp-Full-System,456,GPT-4o_AGEL-Comp-Full-System_456,4,"Consume mushroom, then meat",learning,critical_learning,3,True,2,False,34.9,249,27,13.5,8,1.0,25.0,2.0,0.060752481,0.995783083,['state_confusion'],['request_clarification'],harm_detection_and_avoidance,['no_learning_from_damage']
GPT-4o,AGEL-Comp-Full-System,456,GPT-4o_AGEL-Comp-Full-System_456,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,1,True,9.9,92,6,6.0,3,,7.0,0.0,0.05070762,0.997099266,,,conditional_behavior,
GPT-4o,AGEL-Comp-Full-System,456,GPT-4o_AGEL-Comp-Full-System_456,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,1,True,16.9,121,12,12.0,7,,12.0,1.0,0.028148662,0.945103124,,,sequence_scaling,
GPT-4o,AGEL-Comp-Full-System,456,GPT-4o_AGEL-Comp-Full-System_456,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,3,False,50.5,478,40,13.3,8,1.6,14.0,2.0,0.009917424,0.975083785,"['state_confusion', 'plan_execution_error']","['retry_with_modified_prompt', 'manual_intervention']",social_interaction,"['npc_not_found', 'dialogue_stuck']"
GPT-4o,AGEL-Comp-Full-System,456,GPT-4o_AGEL-Comp-Full-System_456,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,4,False,142.5,567,104,26.0,18,1.6,22.0,2.0,0.008796051,0.958413364,"['plan_execution_error', 'memory_overflow', 'plan_execution_error']","['manual_intervention', 'retry_with_modified_prompt', 'simplify_approach']",quest_chain_management,"['incomplete_reporting', 'quest_state_confusion', 'npc_mix_up']"
GPT-4o,AGEL-Comp-Full-System,456,GPT-4o_AGEL-Comp-Full-System_456,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,10.7,115,7,7.0,4,,6.0,0.0,0.00413947,0.992361757,,,skill_transfer,
GPT-4o,AGEL-Comp-Full-System,456,GPT-4o_AGEL-Comp-Full-System_456,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,True,4,False,64.6,624,49,12.2,9,1.5,14.0,1.0,0.082815716,0.774504073,"['goal_misunderstanding', 'memory_overflow', 'context_loss']","['use_fallback_strategy', 'request_clarification', 'simplify_approach']",advanced_strategy,"['state_management_failure', 'sequence_break', 'complexity_overload']"
GPT-4o,AGEL-Comp-w/o-NTP,456,GPT-4o_AGEL-Comp-w/o-NTP_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,28.4,302,18,6.0,3,,,,0.0,0.947464581,"['state_confusion', 'goal_misunderstanding']","['backtrack_and_replan', 'backtrack_and_replan']",basic_interaction,"['collision_stuck', 'path_blocked']"
GPT-4o,AGEL-Comp-w/o-NTP,456,GPT-4o_AGEL-Comp-w/o-NTP_456,2,Find the goblin and kill it,primitive,combat,2,True,5,False,123.1,741,66,13.2,10,,,,0.0,0.92557703,"['context_loss', 'state_confusion', 'memory_overflow', 'context_loss']","['seek_alternative_path', 'use_fallback_strategy', 'retry_with_modified_prompt', 'use_fallback_strategy']",combat_mechanics,"['health_depletion', 'enemy_detection_failure', 'combat_strategy_error']"
GPT-4o,AGEL-Comp-w/o-NTP,456,GPT-4o_AGEL-Comp-w/o-NTP_456,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,5,False,197.8,705,106,21.2,10,,,,0.0,0.969387355,"['memory_overflow', 'goal_misunderstanding', 'state_confusion', 'context_loss']","['request_clarification', 'backtrack_and_replan', 'seek_alternative_path', 'request_clarification']",inventory_management,"['inventory_full', 'item_confusion', 'incomplete_collection']"
GPT-4o,AGEL-Comp-w/o-NTP,456,GPT-4o_AGEL-Comp-w/o-NTP_456,4,"Consume mushroom, then meat",learning,critical_learning,3,True,2,False,39.9,237,24,12.0,8,,,,0.0,0.93539338,['state_confusion'],['reset_and_restart'],harm_detection_and_avoidance,['consumption_mistake']
GPT-4o,AGEL-Comp-w/o-NTP,456,GPT-4o_AGEL-Comp-w/o-NTP_456,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,1,True,15.1,118,9,9.0,7,,,,0.0,0.92244079,,,conditional_behavior,
GPT-4o,AGEL-Comp-w/o-NTP,456,GPT-4o_AGEL-Comp-w/o-NTP_456,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,3,False,48.4,520,26,8.7,5,,,,0.0,0.859469193,"['context_loss', 'context_loss']","['seek_alternative_path', 'manual_intervention']",sequence_scaling,"['target_confusion', 'health_management']"
GPT-4o,AGEL-Comp-w/o-NTP,456,GPT-4o_AGEL-Comp-w/o-NTP_456,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,6,False,190.2,1043,135,22.5,18,,,,0.0,0.857451772,"['plan_execution_error', 'context_loss', 'sequence_error', 'memory_overflow', 'memory_overflow']","['use_fallback_strategy', 'backtrack_and_replan', 'simplify_approach', 'simplify_approach', 'request_clarification']",social_interaction,"['dialogue_stuck', 'interaction_failed', 'npc_not_found']"
GPT-4o,AGEL-Comp-w/o-NTP,456,GPT-4o_AGEL-Comp-w/o-NTP_456,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,7,False,237.1,1097,167,23.9,18,,,,0.0,0.948653868,"['memory_overflow', 'memory_overflow', 'plan_execution_error', 'sequence_error', 'sequence_error']","['simplify_approach', 'use_fallback_strategy', 'retry_with_modified_prompt', 'simplify_approach', 'request_clarification']",quest_chain_management,"['quest_state_confusion', 'incomplete_reporting', 'npc_mix_up']"
GPT-4o,AGEL-Comp-w/o-NTP,456,GPT-4o_AGEL-Comp-w/o-NTP_456,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,14.5,109,9,9.0,5,,,,0.0,0.948653868,,,skill_transfer,
GPT-4o,AGEL-Comp-w/o-NTP,456,GPT-4o_AGEL-Comp-w/o-NTP_456,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,True,13,False,233.5,2041,134,10.3,5,,,,0.0,0.920770846,"['goal_misunderstanding', 'sequence_error', 'state_confusion', 'state_confusion', 'state_confusion']","['manual_intervention', 'manual_intervention', 'backtrack_and_replan', 'seek_alternative_path', 'retry_with_modified_prompt']",advanced_strategy,"['sequence_break', 'complexity_overload', 'state_management_failure']"
GPT-4o,AGEL-Comp-w/o-ILP,456,GPT-4o_AGEL-Comp-w/o-ILP_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,88.2,369,39,9.8,9,,,,0.027390531,1.0,"['plan_execution_error', 'sequence_error', 'plan_execution_error']","['use_fallback_strategy', 'reset_and_restart', 'simplify_approach']",basic_interaction,"['wrong_direction', 'collision_stuck', 'path_blocked']"
GPT-4o,AGEL-Comp-w/o-ILP,456,GPT-4o_AGEL-Comp-w/o-ILP_456,2,Find the goblin and kill it,primitive,combat,2,True,9,False,269.1,1144,102,11.3,12,,,,0.025940262,1.0,"['state_confusion', 'context_loss', 'goal_misunderstanding', 'sequence_error', 'state_confusion']","['use_fallback_strategy', 'seek_alternative_path', 'request_clarification', 'seek_alternative_path', 'retry_with_modified_prompt']",combat_mechanics,"['health_depletion', 'combat_strategy_error', 'enemy_detection_failure']"
